Date,SKU,Product,Country,Region,Actuals
01-02-18,100071,Product Q,KR,AS,2289
01-07-18,100071,Product Q,KR,AS,4029
01-12-17,100071,Product Q,KR,AS,2518
01-04-18,100071,Product Q,KR,AS,3663
01-11-17,100071,Product Q,KR,AS,1515
01-07-17,100071,Product Q,KR,AS,1602
01-01-18,100071,Product Q,KR,AS,4579
01-08-17,100071,Product Q,KR,AS,0
01-09-18,100071,Product Q,KR,AS,5067
01-06-18,100071,Product Q,KR,AS,3103
01-10-18,100071,Product Q,KR,AS,3663
01-03-18,100071,Product Q,KR,AS,686
01-10-17,100071,Product Q,KR,AS,686
01-08-18,100071,Product Q,KR,AS,2110
01-06-17,100071,Product Q,KR,AS,0
01-05-18,100071,Product Q,KR,AS,3287
01-09-17,100071,Product Q,KR,AS,813
01-05-17,100071,Product Q,KR,AS,1294
01-03-16,100072,Product O,LU,EU,36
01-10-16,100072,Product O,LU,EU,81
01-05-16,100072,Product O,LU,EU,291
01-11-15,100072,Product O,LU,EU,109
01-10-18,100072,Product O,LU,EU,0
01-06-18,100072,Product O,LU,EU,0
01-04-18,100072,Product O,LU,EU,0
01-01-18,100072,Product O,LU,EU,104
01-12-17,100072,Product O,LU,EU,25
01-10-17,100072,Product O,LU,EU,0
01-09-17,100072,Product O,LU,EU,0
01-01-17,100072,Product O,LU,EU,0
01-09-16,100072,Product O,LU,EU,0
01-07-16,100072,Product O,LU,EU,0
01-06-17,100072,Product O,LU,EU,0
01-05-17,100072,Product O,LU,EU,0
01-08-16,100072,Product O,LU,EU,0
01-11-16,100072,Product O,LU,EU,0
01-07-17,100072,Product O,LU,EU,0
01-03-17,100072,Product O,LU,EU,0
01-02-17,100072,Product O,LU,EU,0
01-12-16,100072,Product O,LU,EU,0
01-04-16,100072,Product O,LU,EU,121
01-09-18,100072,Product O,LU,EU,8
01-08-18,100072,Product O,LU,EU,44
01-05-18,100072,Product O,LU,EU,0
01-11-17,100072,Product O,LU,EU,68
01-07-18,100072,Product O,LU,EU,0
01-02-18,100072,Product O,LU,EU,49
01-08-17,100072,Product O,LU,EU,0
01-06-16,100072,Product O,LU,EU,0
01-12-15,100072,Product O,LU,EU,12
01-03-18,100072,Product O,LU,EU,49
01-04-17,100072,Product O,LU,EU,57
01-11-15,100073,Product A,LU,EU,0
01-09-18,100073,Product A,LU,EU,40
01-11-17,100073,Product A,LU,EU,0
01-07-17,100073,Product A,LU,EU,0
01-03-17,100073,Product A,LU,EU,0
01-02-16,100073,Product A,LU,EU,36
01-08-16,100073,Product A,LU,EU,0
01-08-18,100073,Product A,LU,EU,0
01-06-18,100073,Product A,LU,EU,0
01-04-18,100073,Product A,LU,EU,0
01-09-17,100073,Product A,LU,EU,57
01-09-16,100073,Product A,LU,EU,0
01-05-18,100073,Product A,LU,EU,0
01-02-18,100073,Product A,LU,EU,0
01-08-17,100073,Product A,LU,EU,0
01-05-17,100073,Product A,LU,EU,0
01-02-17,100073,Product A,LU,EU,0
01-01-17,100073,Product A,LU,EU,17
01-03-16,100073,Product A,LU,EU,17
01-07-16,100073,Product A,LU,EU,0
01-06-16,100073,Product A,LU,EU,0
01-07-18,100073,Product A,LU,EU,57
01-03-18,100073,Product A,LU,EU,177
01-10-17,100073,Product A,LU,EU,0
01-06-17,100073,Product A,LU,EU,0
01-12-16,100073,Product A,LU,EU,17
01-01-18,100073,Product A,LU,EU,62
01-12-17,100073,Product A,LU,EU,0
01-04-17,100073,Product A,LU,EU,0
01-05-16,100073,Product A,LU,EU,0
01-12-15,100073,Product A,LU,EU,8
01-04-16,100073,Product A,LU,EU,250
01-10-18,100073,Product A,LU,EU,0
01-11-16,100073,Product A,LU,EU,0
01-10-16,100073,Product A,LU,EU,0
01-08-17,100074,Product Q,LU,EU,100
01-05-17,100074,Product Q,LU,EU,89
01-10-18,100074,Product Q,LU,EU,85
01-03-18,100074,Product Q,LU,EU,85
01-09-17,100074,Product Q,LU,EU,25
01-08-18,100074,Product Q,LU,EU,49
01-06-18,100074,Product Q,LU,EU,104
01-12-16,100074,Product Q,LU,EU,36
01-01-17,100074,Product Q,LU,EU,53
01-10-16,100074,Product Q,LU,EU,0
01-09-16,100074,Product Q,LU,EU,72
01-05-18,100074,Product Q,LU,EU,53
01-02-18,100074,Product Q,LU,EU,62
01-12-17,100074,Product Q,LU,EU,72
01-11-17,100074,Product Q,LU,EU,25
01-10-17,100074,Product Q,LU,EU,94
01-02-17,100074,Product Q,LU,EU,94
01-11-16,100074,Product Q,LU,EU,21
01-01-18,100074,Product Q,LU,EU,77
01-03-17,100074,Product Q,LU,EU,0
01-09-18,100074,Product Q,LU,EU,81
01-06-17,100074,Product Q,LU,EU,17
01-04-17,100074,Product Q,LU,EU,53
01-04-18,100074,Product Q,LU,EU,72
01-07-17,100074,Product Q,LU,EU,49
01-07-18,100074,Product Q,LU,EU,77
01-11-16,100075,Product F,NL,EU,190
01-09-16,100075,Product F,NL,EU,246
01-05-18,100075,Product F,NL,EU,250
01-10-18,100075,Product F,NL,EU,145
01-03-16,100075,Product F,NL,EU,430
01-12-15,100075,Product F,NL,EU,475
01-12-17,100075,Product F,NL,EU,301
01-01-17,100075,Product F,NL,EU,141
01-11-15,100075,Product F,NL,EU,575
01-07-16,100075,Product F,NL,EU,346
01-01-18,100075,Product F,NL,EU,415
01-08-17,100075,Product F,NL,EU,237
01-06-17,100075,Product F,NL,EU,265
01-05-16,100075,Product F,NL,EU,410
01-03-18,100075,Product F,NL,EU,447
01-07-17,100075,Product F,NL,EU,158
01-02-17,100075,Product F,NL,EU,109
01-06-18,100075,Product F,NL,EU,196
01-01-16,100075,Product F,NL,EU,457
01-10-16,100075,Product F,NL,EU,233
01-09-18,100075,Product F,NL,EU,126
01-11-17,100075,Product F,NL,EU,378
01-10-17,100075,Product F,NL,EU,205
01-09-17,100075,Product F,NL,EU,291
01-04-17,100075,Product F,NL,EU,154
01-06-16,100075,Product F,NL,EU,470
01-04-16,100075,Product F,NL,EU,402
01-02-18,100075,Product F,NL,EU,558
01-03-17,100075,Product F,NL,EU,306
01-08-18,100075,Product F,NL,EU,282
01-07-18,100075,Product F,NL,EU,158
01-12-16,100075,Product F,NL,EU,196
01-04-18,100075,Product F,NL,EU,282
01-02-16,100075,Product F,NL,EU,466
01-08-16,100075,Product F,NL,EU,398
01-05-17,100075,Product F,NL,EU,273
01-04-16,100076,Product AA,NL,EU,0
01-02-17,100076,Product AA,NL,EU,0
01-08-18,100076,Product AA,NL,EU,0
01-12-17,100076,Product AA,NL,EU,0
01-04-17,100076,Product AA,NL,EU,0
01-10-16,100076,Product AA,NL,EU,0
01-12-15,100076,Product AA,NL,EU,4
01-08-16,100076,Product AA,NL,EU,0
01-01-18,100076,Product AA,NL,EU,0
01-10-17,100076,Product AA,NL,EU,0
01-08-17,100076,Product AA,NL,EU,0
01-01-17,100076,Product AA,NL,EU,218
01-03-16,100076,Product AA,NL,EU,355
01-06-16,100076,Product AA,NL,EU,0
01-06-18,100076,Product AA,NL,EU,0
01-02-18,100076,Product AA,NL,EU,21
01-11-17,100076,Product AA,NL,EU,0
01-09-17,100076,Product AA,NL,EU,4
01-06-17,100076,Product AA,NL,EU,145
01-05-17,100076,Product AA,NL,EU,0
01-05-18,100076,Product AA,NL,EU,0
01-03-18,100076,Product AA,NL,EU,0
01-07-17,100076,Product AA,NL,EU,0
01-03-17,100076,Product AA,NL,EU,0
01-11-16,100076,Product AA,NL,EU,0
01-05-16,100076,Product AA,NL,EU,0
01-09-18,100076,Product AA,NL,EU,0
01-09-16,100076,Product AA,NL,EU,0
01-07-16,100076,Product AA,NL,EU,0
01-11-15,100076,Product AA,NL,EU,4
01-10-18,100076,Product AA,NL,EU,21
01-07-18,100076,Product AA,NL,EU,0
01-04-18,100076,Product AA,NL,EU,0
01-12-16,100076,Product AA,NL,EU,0
01-11-15,100077,Product E,NL,EU,0
01-02-18,100077,Product E,NL,EU,0
01-01-16,100077,Product E,NL,EU,12
01-05-17,100077,Product E,NL,EU,21
01-03-17,100077,Product E,NL,EU,17
01-05-18,100077,Product E,NL,EU,8
01-01-18,100077,Product E,NL,EU,0
01-05-16,100077,Product E,NL,EU,12
01-02-16,100077,Product E,NL,EU,21
01-08-17,100077,Product E,NL,EU,8
01-03-18,100077,Product E,NL,EU,0
01-06-17,100077,Product E,NL,EU,4
01-02-17,100077,Product E,NL,EU,8
01-09-18,100077,Product E,NL,EU,0
01-07-18,100077,Product E,NL,EU,4
01-12-15,100077,Product E,NL,EU,8
01-10-16,100077,Product E,NL,EU,8
01-08-16,100077,Product E,NL,EU,8
01-09-17,100077,Product E,NL,EU,17
01-11-16,100077,Product E,NL,EU,8
01-04-17,100077,Product E,NL,EU,17
01-04-16,100077,Product E,NL,EU,4
01-06-16,100077,Product E,NL,EU,12
01-07-17,100077,Product E,NL,EU,17
01-09-16,100077,Product E,NL,EU,12
01-07-16,100077,Product E,NL,EU,4
01-03-16,100077,Product E,NL,EU,8
01-01-17,100077,Product E,NL,EU,4
01-08-18,100077,Product E,NL,EU,4
01-10-17,100077,Product E,NL,EU,25
01-10-18,100077,Product E,NL,EU,4
01-04-18,100077,Product E,NL,EU,12
01-12-16,100077,Product E,NL,EU,12
01-06-18,100077,Product E,NL,EU,0
01-12-17,100077,Product E,NL,EU,0
01-11-17,100077,Product E,NL,EU,12
01-09-17,100075,Product F,NL,EU,0
01-10-17,100075,Product F,NL,EU,8
01-04-17,100075,Product F,NL,EU,44
01-07-16,100075,Product F,NL,EU,0
01-06-17,100075,Product F,NL,EU,0
01-12-16,100075,Product F,NL,EU,0
01-10-16,100075,Product F,NL,EU,0
01-05-18,100075,Product F,NL,EU,12
01-04-18,100075,Product F,NL,EU,0
01-12-17,100075,Product F,NL,EU,8
01-02-18,100075,Product F,NL,EU,12
01-08-17,100075,Product F,NL,EU,0
01-07-17,100075,Product F,NL,EU,0
01-03-17,100075,Product F,NL,EU,0
01-09-18,100075,Product F,NL,EU,12
01-10-18,100075,Product F,NL,EU,17
01-03-16,100075,Product F,NL,EU,0
01-08-18,100075,Product F,NL,EU,0
01-01-18,100075,Product F,NL,EU,0
01-05-16,100075,Product F,NL,EU,0
01-12-15,100075,Product F,NL,EU,177
01-04-16,100075,Product F,NL,EU,77
01-01-17,100075,Product F,NL,EU,0
01-11-16,100075,Product F,NL,EU,0
01-06-18,100075,Product F,NL,EU,57
01-05-17,100075,Product F,NL,EU,0
01-08-16,100075,Product F,NL,EU,12
01-02-17,100075,Product F,NL,EU,169
01-06-16,100075,Product F,NL,EU,0
01-11-17,100075,Product F,NL,EU,21
01-09-16,100075,Product F,NL,EU,0
01-07-18,100075,Product F,NL,EU,44
01-03-18,100075,Product F,NL,EU,25
01-02-16,100078,Product I,NL,EU,68
01-10-16,100078,Product I,NL,EU,177
01-12-16,100078,Product I,NL,EU,1542
01-05-17,100078,Product I,NL,EU,57
01-12-17,100078,Product I,NL,EU,301
01-04-18,100078,Product I,NL,EU,228
01-08-16,100078,Product I,NL,EU,57
01-02-17,100078,Product I,NL,EU,667
01-06-18,100078,Product I,NL,EU,25
01-02-18,100078,Product I,NL,EU,631
01-10-17,100078,Product I,NL,EU,571
01-09-16,100078,Product I,NL,EU,21
01-05-18,100078,Product I,NL,EU,590
01-03-18,100078,Product I,NL,EU,419
01-12-15,100078,Product I,NL,EU,126
01-03-16,100078,Product I,NL,EU,181
01-01-18,100078,Product I,NL,EU,333
01-08-18,100078,Product I,NL,EU,40
01-06-16,100078,Product I,NL,EU,158
01-01-16,100078,Product I,NL,EU,36
01-09-17,100078,Product I,NL,EU,44
01-11-17,100078,Product I,NL,EU,635
01-04-17,100078,Product I,NL,EU,81
01-11-15,100078,Product I,NL,EU,57
01-07-16,100078,Product I,NL,EU,323
01-07-17,100078,Product I,NL,EU,49
01-01-17,100078,Product I,NL,EU,121
01-11-16,100078,Product I,NL,EU,104
01-03-17,100078,Product I,NL,EU,17
01-05-16,100078,Product I,NL,EU,350
01-04-16,100078,Product I,NL,EU,117
01-09-18,100078,Product I,NL,EU,29
01-10-18,100078,Product I,NL,EU,8
01-08-17,100078,Product I,NL,EU,12
01-06-17,100078,Product I,NL,EU,62
01-07-18,100078,Product I,NL,EU,36
01-06-16,100079,Product C,NO,EU,25
01-01-18,100079,Product C,NO,EU,0
01-10-17,100079,Product C,NO,EU,8
01-02-17,100079,Product C,NO,EU,21
01-12-16,100079,Product C,NO,EU,0
01-05-16,100079,Product C,NO,EU,53
01-03-16,100079,Product C,NO,EU,17
01-08-18,100079,Product C,NO,EU,0
01-07-17,100079,Product C,NO,EU,0
01-09-18,100079,Product C,NO,EU,0
01-06-18,100079,Product C,NO,EU,0
01-02-18,100079,Product C,NO,EU,0
01-09-17,100079,Product C,NO,EU,21
01-05-17,100079,Product C,NO,EU,0
01-10-16,100079,Product C,NO,EU,40
01-11-15,100079,Product C,NO,EU,17
01-05-18,100079,Product C,NO,EU,0
01-11-16,100079,Product C,NO,EU,8
01-10-18,100079,Product C,NO,EU,0
01-03-18,100079,Product C,NO,EU,0
01-06-17,100079,Product C,NO,EU,0
01-02-16,100079,Product C,NO,EU,12
01-12-15,100079,Product C,NO,EU,17
01-04-16,100079,Product C,NO,EU,8
01-04-18,100079,Product C,NO,EU,0
01-04-17,100079,Product C,NO,EU,0
01-03-17,100079,Product C,NO,EU,17
01-01-16,100079,Product C,NO,EU,25
01-07-18,100079,Product C,NO,EU,0
01-08-17,100079,Product C,NO,EU,0
01-09-16,100079,Product C,NO,EU,8
01-07-16,100079,Product C,NO,EU,0
01-12-17,100079,Product C,NO,EU,36
01-11-17,100079,Product C,NO,EU,12
01-01-17,100079,Product C,NO,EU,0
01-08-16,100079,Product C,NO,EU,8
01-04-18,100080,Product J,NO,EU,4789
01-01-18,100080,Product J,NO,EU,584
01-07-17,100080,Product J,NO,EU,796
01-06-17,100080,Product J,NO,EU,599
01-09-18,100080,Product J,NO,EU,984
01-12-17,100080,Product J,NO,EU,342
01-10-17,100080,Product J,NO,EU,310
01-03-17,100080,Product J,NO,EU,1217
01-10-18,100080,Product J,NO,EU,2118
01-08-18,100080,Product J,NO,EU,905
01-07-18,100080,Product J,NO,EU,1793
01-06-18,100080,Product J,NO,EU,2591
01-03-18,100080,Product J,NO,EU,3757
01-09-17,100080,Product J,NO,EU,278
01-05-17,100080,Product J,NO,EU,1542
01-11-17,100080,Product J,NO,EU,419
01-04-17,100080,Product J,NO,EU,1057
01-05-18,100080,Product J,NO,EU,3186
01-02-18,100080,Product J,NO,EU,2966
01-08-17,100080,Product J,NO,EU,258
01-07-18,100011,Product A,PR,LA,0
01-02-18,100011,Product A,PR,LA,0
01-08-17,100011,Product A,PR,LA,164
01-11-16,100011,Product A,PR,LA,273
01-05-16,100011,Product A,PR,LA,329
01-04-18,100011,Product A,PR,LA,218
01-05-17,100011,Product A,PR,LA,329
01-03-17,100011,Product A,PR,LA,3351
01-02-17,100011,Product A,PR,LA,218
01-12-16,100011,Product A,PR,LA,4395
01-11-15,100011,Product A,PR,LA,494
01-06-18,100011,Product A,PR,LA,53
01-12-17,100011,Product A,PR,LA,53
01-04-17,100011,Product A,PR,LA,218
01-10-16,100011,Product A,PR,LA,4230
01-02-16,100011,Product A,PR,LA,329
01-03-18,100011,Product A,PR,LA,2966
01-07-17,100011,Product A,PR,LA,383
01-01-17,100011,Product A,PR,LA,273
01-08-16,100011,Product A,PR,LA,383
01-04-16,100011,Product A,PR,LA,218
01-12-15,100011,Product A,PR,LA,438
01-01-18,100011,Product A,PR,LA,3242
01-11-17,100011,Product A,PR,LA,53
01-09-16,100011,Product A,PR,LA,273
01-07-16,100011,Product A,PR,LA,329
01-10-18,100011,Product A,PR,LA,1427
01-10-17,100011,Product A,PR,LA,2747
01-06-16,100011,Product A,PR,LA,383
01-09-18,100011,Product A,PR,LA,712
01-08-18,100011,Product A,PR,LA,0
01-06-17,100011,Product A,PR,LA,218
01-05-18,100011,Product A,PR,LA,0
01-09-17,100011,Product A,PR,LA,53
01-03-16,100011,Product A,PR,LA,3845
01-01-16,100011,Product A,PR,LA,383
01-08-18,100081,Product B,PR,LA,53
01-06-18,100081,Product B,PR,LA,53
01-09-18,100081,Product B,PR,LA,53
01-03-18,100081,Product B,PR,LA,53
01-10-18,100081,Product B,PR,LA,169
01-07-18,100081,Product B,PR,LA,109
01-04-18,100003,Product C,PT,EU,258
01-08-17,100003,Product C,PT,EU,233
01-02-16,100003,Product C,PT,EU,269
01-10-18,100003,Product C,PT,EU,498
01-09-18,100003,Product C,PT,EU,77
01-09-17,100003,Product C,PT,EU,186
01-05-17,100003,Product C,PT,EU,278
01-04-17,100003,Product C,PT,EU,250
01-01-17,100003,Product C,PT,EU,141
01-12-16,100003,Product C,PT,EU,361
01-07-16,100003,Product C,PT,EU,273
01-12-15,100003,Product C,PT,EU,502
01-06-16,100003,Product C,PT,EU,228
01-02-18,100003,Product C,PT,EU,201
01-01-18,100003,Product C,PT,EU,258
01-12-17,100003,Product C,PT,EU,258
01-10-17,100003,Product C,PT,EU,145
01-06-17,100003,Product C,PT,EU,126
01-03-17,100003,Product C,PT,EU,201
01-11-16,100003,Product C,PT,EU,318
01-08-16,100003,Product C,PT,EU,355
01-04-16,100003,Product C,PT,EU,246
01-10-16,100003,Product C,PT,EU,370
01-11-15,100003,Product C,PT,EU,374
01-07-18,100003,Product C,PT,EU,273
01-11-17,100003,Product C,PT,EU,214
01-02-17,100003,Product C,PT,EU,100
01-01-16,100003,Product C,PT,EU,228
01-05-16,100003,Product C,PT,EU,186
01-03-16,100003,Product C,PT,EU,498
01-08-18,100003,Product C,PT,EU,338
01-06-18,100003,Product C,PT,EU,535
01-03-18,100003,Product C,PT,EU,173
01-09-16,100003,Product C,PT,EU,273
01-05-18,100003,Product C,PT,EU,201
01-07-17,100003,Product C,PT,EU,132
01-06-18,100082,Product K,PT,EU,1583
01-10-18,100082,Product K,PT,EU,1523
01-02-16,100082,Product K,PT,EU,1857
01-05-16,100082,Product K,PT,EU,1821
01-03-16,100082,Product K,PT,EU,2439
01-06-17,100082,Product K,PT,EU,2752
01-08-16,100082,Product K,PT,EU,2375
01-06-16,100082,Product K,PT,EU,2540
01-02-18,100082,Product K,PT,EU,2105
01-12-17,100082,Product K,PT,EU,3813
01-07-18,100082,Product K,PT,EU,1844
01-09-16,100082,Product K,PT,EU,1926
01-05-18,100082,Product K,PT,EU,1913
01-10-17,100082,Product K,PT,EU,2375
01-04-17,100082,Product K,PT,EU,2435
01-11-15,100082,Product K,PT,EU,1523
01-07-17,100082,Product K,PT,EU,2884
01-02-17,100082,Product K,PT,EU,2390
01-12-16,100082,Product K,PT,EU,3419
01-07-16,100082,Product K,PT,EU,2608
01-01-18,100082,Product K,PT,EU,2351
01-01-16,100082,Product K,PT,EU,1070
01-12-15,100082,Product K,PT,EU,2764
01-04-16,100082,Product K,PT,EU,1729
01-09-17,100082,Product K,PT,EU,2508
01-08-17,100082,Product K,PT,EU,2655
01-03-17,100082,Product K,PT,EU,2724
01-10-16,100082,Product K,PT,EU,2486
01-11-17,100082,Product K,PT,EU,2953
01-08-18,100082,Product K,PT,EU,933
01-05-17,100082,Product K,PT,EU,2816
01-01-17,100082,Product K,PT,EU,1840
01-11-16,100082,Product K,PT,EU,1861
01-03-18,100082,Product K,PT,EU,2033
01-09-18,100082,Product K,PT,EU,1057
01-04-18,100082,Product K,PT,EU,2580
01-08-18,100003,Product C,PT,EU,0
01-04-18,100003,Product C,PT,EU,0
01-10-17,100003,Product C,PT,EU,0
01-02-18,100003,Product C,PT,EU,0
01-12-17,100003,Product C,PT,EU,0
01-05-17,100003,Product C,PT,EU,0
01-06-16,100003,Product C,PT,EU,0
01-03-16,100003,Product C,PT,EU,0
01-06-17,100003,Product C,PT,EU,0
01-02-17,100003,Product C,PT,EU,0
01-01-17,100003,Product C,PT,EU,0
01-08-16,100003,Product C,PT,EU,0
01-07-16,100003,Product C,PT,EU,0
01-10-18,100003,Product C,PT,EU,0
01-06-18,100003,Product C,PT,EU,0
01-09-17,100003,Product C,PT,EU,0
01-05-16,100003,Product C,PT,EU,0
01-11-15,100003,Product C,PT,EU,0
01-07-18,100003,Product C,PT,EU,0
01-01-18,100003,Product C,PT,EU,0
01-07-17,100003,Product C,PT,EU,0
01-05-18,100003,Product C,PT,EU,0
01-03-18,100003,Product C,PT,EU,0
01-08-17,100003,Product C,PT,EU,0
01-03-17,100003,Product C,PT,EU,0
01-11-16,100003,Product C,PT,EU,0
01-01-16,100003,Product C,PT,EU,0
01-11-17,100003,Product C,PT,EU,0
01-10-16,100003,Product C,PT,EU,0
01-09-16,100003,Product C,PT,EU,0
01-09-18,100003,Product C,PT,EU,0
01-04-17,100003,Product C,PT,EU,0
01-12-16,100003,Product C,PT,EU,0
01-04-16,100003,Product C,PT,EU,0
01-02-16,100003,Product C,PT,EU,0
01-12-15,100003,Product C,PT,EU,0
01-11-16,100083,Product U,PT,EU,0
01-10-16,100083,Product U,PT,EU,0
01-02-18,100083,Product U,PT,EU,0
01-12-16,100083,Product U,PT,EU,0
01-05-16,100083,Product U,PT,EU,0
01-08-17,100083,Product U,PT,EU,0
01-07-16,100083,Product U,PT,EU,0
01-10-17,100083,Product U,PT,EU,0
01-01-17,100083,Product U,PT,EU,0
01-09-16,100083,Product U,PT,EU,0
01-04-16,100083,Product U,PT,EU,0
01-12-17,100083,Product U,PT,EU,0
01-02-17,100083,Product U,PT,EU,0
01-08-16,100083,Product U,PT,EU,0
01-06-16,100083,Product U,PT,EU,0
01-12-15,100083,Product U,PT,EU,0
01-01-16,100083,Product U,PT,EU,0
01-03-16,100083,Product U,PT,EU,0
01-04-18,100084,Product Q,PT,EU,0
01-04-17,100084,Product Q,PT,EU,0
01-09-16,100084,Product Q,PT,EU,0
01-07-18,100084,Product Q,PT,EU,0
01-11-17,100084,Product Q,PT,EU,0
01-10-18,100084,Product Q,PT,EU,0
01-03-18,100084,Product Q,PT,EU,0
01-03-17,100084,Product Q,PT,EU,0
01-12-16,100084,Product Q,PT,EU,0
01-09-18,100084,Product Q,PT,EU,0
01-06-18,100084,Product Q,PT,EU,0
01-02-18,100084,Product Q,PT,EU,0
01-01-18,100084,Product Q,PT,EU,0
01-12-17,100084,Product Q,PT,EU,0
01-09-17,100084,Product Q,PT,EU,0
01-07-17,100084,Product Q,PT,EU,0
01-01-17,100084,Product Q,PT,EU,0
01-08-18,100084,Product Q,PT,EU,0
01-02-17,100084,Product Q,PT,EU,0
01-10-16,100084,Product Q,PT,EU,0
01-08-16,100084,Product Q,PT,EU,0
01-05-18,100084,Product Q,PT,EU,0
01-10-17,100084,Product Q,PT,EU,0
01-08-17,100084,Product Q,PT,EU,0
01-06-17,100084,Product Q,PT,EU,0
01-05-17,100084,Product Q,PT,EU,0
01-11-16,100084,Product Q,PT,EU,0
01-03-18,100085,Product X,PT,EU,0
01-07-18,100085,Product X,PT,EU,0
01-02-18,100085,Product X,PT,EU,21
01-08-18,100085,Product X,PT,EU,0
01-05-18,100085,Product X,PT,EU,0
01-04-18,100085,Product X,PT,EU,12
01-06-18,100085,Product X,PT,EU,0
01-10-18,100085,Product X,PT,EU,0
01-09-18,100085,Product X,PT,EU,0
01-08-18,100086,Product BB,PT,EU,4
01-10-18,100086,Product BB,PT,EU,0
01-09-18,100086,Product BB,PT,EU,0
01-11-15,100087,Product F,PT,EU,333
01-12-16,100087,Product F,PT,EU,291
01-01-16,100087,Product F,PT,EU,310
01-09-17,100087,Product F,PT,EU,273
01-08-17,100087,Product F,PT,EU,214
01-05-16,100087,Product F,PT,EU,306
01-01-17,100087,Product F,PT,EU,164
01-11-16,100087,Product F,PT,EU,141
01-06-16,100087,Product F,PT,EU,365
01-10-18,100087,Product F,PT,EU,273
01-06-18,100087,Product F,PT,EU,228
01-03-16,100087,Product F,PT,EU,318
01-02-16,100087,Product F,PT,EU,338
01-12-15,100087,Product F,PT,EU,430
01-09-16,100087,Product F,PT,EU,186
01-07-16,100087,Product F,PT,EU,342
01-08-18,100087,Product F,PT,EU,121
01-05-18,100087,Product F,PT,EU,196
01-10-17,100087,Product F,PT,EU,173
01-10-16,100087,Product F,PT,EU,282
01-07-18,100087,Product F,PT,EU,218
01-12-17,100087,Product F,PT,EU,237
01-06-17,100087,Product F,PT,EU,201
01-05-17,100087,Product F,PT,EU,278
01-04-17,100087,Product F,PT,EU,201
01-03-17,100087,Product F,PT,EU,269
01-09-18,100087,Product F,PT,EU,141
01-03-18,100087,Product F,PT,EU,301
01-11-17,100087,Product F,PT,EU,205
01-07-17,100087,Product F,PT,EU,282
01-04-16,100087,Product F,PT,EU,158
01-08-16,100087,Product F,PT,EU,350
01-02-17,100087,Product F,PT,EU,190
01-04-18,100087,Product F,PT,EU,169
01-02-18,100087,Product F,PT,EU,121
01-01-18,100087,Product F,PT,EU,169
01-04-16,100088,Product H,PT,EU,7935
01-08-17,100088,Product H,PT,EU,2704
01-03-17,100088,Product H,PT,EU,4380
01-06-16,100088,Product H,PT,EU,7267
01-09-18,100088,Product H,PT,EU,823
01-12-17,100088,Product H,PT,EU,2833
01-05-17,100088,Product H,PT,EU,3424
01-01-17,100088,Product H,PT,EU,1761
01-10-18,100088,Product H,PT,EU,676
01-03-18,100088,Product H,PT,EU,663
01-02-18,100088,Product H,PT,EU,258
01-06-17,100088,Product H,PT,EU,2715
01-07-18,100088,Product H,PT,EU,1102
01-01-18,100088,Product H,PT,EU,984
01-07-16,100088,Product H,PT,EU,7986
01-08-18,100088,Product H,PT,EU,1052
01-02-16,100088,Product H,PT,EU,7477
01-11-16,100088,Product H,PT,EU,3631
01-09-16,100088,Product H,PT,EU,5581
01-05-18,100088,Product H,PT,EU,2005
01-10-17,100088,Product H,PT,EU,1844
01-07-17,100088,Product H,PT,EU,2732
01-02-17,100088,Product H,PT,EU,4215
01-04-17,100088,Product H,PT,EU,763
01-10-16,100088,Product H,PT,EU,4436
01-01-16,100088,Product H,PT,EU,5613
01-05-16,100088,Product H,PT,EU,5292
01-11-15,100088,Product H,PT,EU,7070
01-08-16,100088,Product H,PT,EU,4834
01-04-18,100088,Product H,PT,EU,616
01-03-16,100088,Product H,PT,EU,11538
01-12-15,100088,Product H,PT,EU,9304
01-09-17,100088,Product H,PT,EU,1583
01-12-16,100088,Product H,PT,EU,4881
01-06-18,100088,Product H,PT,EU,318
01-11-17,100088,Product H,PT,EU,2110
01-05-18,100089,Product M,RO,EU,0
01-02-18,100089,Product M,RO,EU,89
01-07-18,100089,Product M,RO,EU,0
01-10-18,100089,Product M,RO,EU,686
01-08-18,100089,Product M,RO,EU,40
01-04-18,100089,Product M,RO,EU,0
01-06-18,100089,Product M,RO,EU,0
01-03-18,100089,Product M,RO,EU,0
01-12-17,100089,Product M,RO,EU,0
01-09-18,100089,Product M,RO,EU,62
01-01-18,100089,Product M,RO,EU,0
01-07-18,100051,Product X,RO,EU,0
01-02-18,100051,Product X,RO,EU,44
01-10-18,100051,Product X,RO,EU,0
01-09-18,100051,Product X,RO,EU,0
01-08-18,100051,Product X,RO,EU,0
01-06-18,100051,Product X,RO,EU,0
01-05-18,100051,Product X,RO,EU,0
01-04-18,100051,Product X,RO,EU,53
01-01-18,100051,Product X,RO,EU,36
01-03-18,100051,Product X,RO,EU,81
01-08-18,100090,Product X,RO,EU,0
01-06-18,100090,Product X,RO,EU,0
01-03-18,100090,Product X,RO,EU,0
01-07-18,100090,Product X,RO,EU,0
01-04-18,100090,Product X,RO,EU,17
01-09-18,100090,Product X,RO,EU,0
01-02-18,100090,Product X,RO,EU,8
01-01-18,100090,Product X,RO,EU,72
01-10-18,100090,Product X,RO,EU,0
01-05-18,100090,Product X,RO,EU,0
01-06-18,100091,Product X,RO,EU,0
01-03-18,100091,Product X,RO,EU,0
